state,event_type,county,date,time,in_direct,in_indirect,deaths_direct,deaths_indirect,f_scale,length,location,damage_property,damage_crops,f_scale_values
MISSISSIPPI,Tornado,COPIAH,1/21/2016,16:14:00,0,0,0,0,EF0,3.03,BEECH GROVE,"$17,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,SCOTT,1/21/2016,17:46:00,0,0,0,0,EF0,2.09,HOMEWOOD,"$9,000.00 ",$0.00 ,0
MINNESOTA,Tornado,WABASHA,7/5/2016,19:28:00,0,0,0,0,EF1,0.09,OAK CENTER,"$5,000.00 ",$0.00 ,1
OHIO,Tornado,PAULDING,8/24/2016,16:53:00,0,0,0,0,EF2,2.8,KNOXDALE,$0.00 ,$0.00 ,2
OHIO,Tornado,HENRY,8/24/2016,17:48:00,0,0,0,0,EF1,2.8,OKOLONA,$0.00 ,$0.00 ,1
IOWA,Tornado,DICKINSON,6/14/2016,13:22:00,0,0,0,0,EF0,0.36,WEST OKOBOJI,"$1,000.00 ",$0.00 ,0
GEORGIA,Tornado,GRADY,2/24/2016,2:45:00,0,0,0,0,EF1,12.81,BOYDVILLE,"$20,000.00 ",$0.00 ,1
NEBRASKA,Tornado,CHEYENNE,5/30/2016,13:07:00,0,0,0,0,EF0,0.48,LORENZO,$0.00 ,$0.00 ,0
NEBRASKA,Tornado,CHEYENNE,5/30/2016,13:05:00,0,0,0,0,EF0,0.83,LORENZO,$0.00 ,$0.00 ,0
GEORGIA,Tornado,EARLY,2/24/2016,0:07:00,0,0,0,0,EF1,2.24,KOLOMOKI MOUNDS STATE PARK,$0.00 ,$0.00 ,1
GEORGIA,Tornado,TERRELL,2/24/2016,0:55:00,0,0,0,0,EF1,5.09,CLARKS MILL,$0.00 ,$0.00 ,1
GEORGIA,Tornado,LEE,2/24/2016,1:26:00,0,0,0,0,EF1,0.2,CHOKEE,"$50,000.00 ",$0.00 ,1
WEST VIRGINIA,Tornado,BARBOUR,6/21/2016,20:30:00,0,0,0,0,EF1,0.36,TACY,"$20,000.00 ",$0.00 ,1
WASHINGTON,Tornado,SPOKANE,7/22/2016,14:20:00,0,0,0,0,EF0,0.2,AIRWAY HGTS,$0.00 ,$0.00 ,0
NEW JERSEY,Tornado,WARREN,7/14/2016,13:46:00,0,0,0,0,EF0,2.8,ROXBURG,$0.00 ,$0.00 ,0
MONTANA,Tornado,SHERIDAN,5/9/2016,18:25:00,0,0,0,0,EF0,0.46,HOMESTEAD,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,LEXINGTON,2/3/2016,14:28:00,0,0,0,0,EF0,0.69,DIXIANA,"$50,000.00 ",$0.00 ,0
ALABAMA,Tornado,HOUSTON,2/23/2016,22:31:00,0,0,0,0,EF1,1.63,KELLY SPRINGS,"$50,000.00 ",$0.00 ,1
ALABAMA,Tornado,HOUSTON,2/23/2016,22:34:00,0,0,0,0,EF1,3.66,KELLY SPRINGS,"$75,000.00 ",$0.00 ,1
ALABAMA,Tornado,HENRY,2/23/2016,22:54:00,0,0,0,0,EF0,0.4,MILLER,$0.00 ,$0.00 ,0
SOUTH CAROLINA,Tornado,CHESTERFIELD,2/24/2016,15:16:00,0,0,0,0,EF0,8.89,PATRICK,$0.00 ,$0.00 ,0
ILLINOIS,Tornado,CHAMPAIGN,9/9/2016,17:31:00,0,0,0,0,EF2,6.26,BLOCK,"$800,000.00 ","$100,000.00 ",2
ILLINOIS,Tornado,ROCK ISLAND,3/15/2016,18:25:00,10,0,0,0,EF2,4.78,BARSTOW,"$750,000.00 ",$0.00 ,2
ALABAMA,Tornado,HENRY,2/23/2016,22:38:00,0,0,0,0,EF1,1.09,HEADLAND,"$50,000.00 ",$0.00 ,1
KANSAS,Tornado,ROOKS,5/8/2016,18:21:00,0,0,0,0,EF2,0.38,CODELL,"$2,000.00 ",$0.00 ,2
TEXAS,Tornado,BRAZOS,5/26/2016,11:30:00,0,0,0,0,EF1,2.86,HARVEY,"$7,000,000.00 ",$0.00 ,1
ALABAMA,Tornado,HOUSTON,2/23/2016,22:24:00,0,0,0,0,EF1,1.01,HOLLIS DAIRY RD,$0.00 ,$0.00 ,1
ALABAMA,Tornado,HOUSTON,2/23/2016,22:15:00,0,0,0,0,EF0,2.76,WICKSBURG,"$50,000.00 ",$0.00 ,0
ALABAMA,Tornado,HOUSTON,2/23/2016,22:29:00,0,0,0,0,EF1,2.03,BRANNON STAND,$0.00 ,$0.00 ,1
KANSAS,Tornado,ROOKS,5/8/2016,18:27:00,0,0,0,0,EF1,2.82,CODELL,"$15,000.00 ",$0.00 ,1
CALIFORNIA,Tornado,SAN BENITO,1/6/2016,8:50:00,0,0,0,0,EF0,0.67,DUNNEVILLE CORNERS,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,JEFFERSON DAVIS,2/15/2016,13:04:00,0,0,0,0,EF0,0.78,NIBLETT,$0.00 ,$0.00 ,0
ALABAMA,Tornado,HENRY,2/23/2016,23:02:00,0,0,0,0,EF1,0.5,HARDWICKBURG,$0.00 ,$0.00 ,1
FLORIDA,Tornado,POLK,6/1/2016,17:45:00,0,0,0,0,EF0,0.7,HIGHLAND PARK,"$5,000.00 ",$0.00 ,0
ALABAMA,Tornado,DALE,2/23/2016,22:28:00,0,0,0,0,EF0,1.79,CURRYTOWN,$0.00 ,$0.00 ,0
ARKANSAS,Tornado,CHICOT,3/13/2016,20:15:00,1,0,0,0,EF1,6.36,DERMOTT,"$2,500,000.00 ",$0.00 ,1
MINNESOTA,Tornado,PIPESTONE,6/14/2016,12:52:00,0,0,0,0,EF0,3.78,PIPESTONE ARPT,$0.00 ,$0.00 ,0
FLORIDA,Tornado,PINELLAS,4/7/2016,5:37:00,0,0,0,0,EF0,0.13,CLEARWATER BEACH,"$5,000.00 ",$0.00 ,0
FLORIDA,Tornado,PASCO,4/7/2016,4:51:00,0,0,0,0,EF0,3.08,JASMINE ESTATES,"$100,000.00 ",$0.00 ,0
LOUISIANA,Tornado,ST. HELENA,3/31/2016,4:55:00,0,0,0,0,EF1,0.18,GREENSBURG,$0.00 ,$0.00 ,1
LOUISIANA,Tornado,TANGIPAHOA,3/31/2016,5:05:00,0,0,0,0,EF1,4.6,FLUKER,$0.00 ,$0.00 ,1
KANSAS,Tornado,SEWARD,12/25/2016,8:55:00,0,0,0,0,EF0,0.65,KISMET,$0.00 ,$0.00 ,0
ALABAMA,Tornado,COVINGTON,2/15/2016,17:00:00,1,0,0,0,EF1,4.53,SOUTH,"$100,000.00 ",$0.00 ,1
FLORIDA,Tornado,LEE,1/9/2016,18:45:00,3,0,0,0,EF2,3.35,MATLACHA,"$2,000,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,LAMAR,1/21/2016,18:49:00,0,0,0,0,EF2,6.46,OTOB,"$65,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,COPIAH,1/21/2016,16:26:00,0,0,0,0,EF1,4.33,PEETSVILLE,"$155,000.00 ",$0.00 ,1
FLORIDA,Tornado,MONROE,1/8/2016,6:30:00,0,0,0,0,EF0,0.09,KEY COLONY BEACH,"$2,000.00 ",$0.00 ,0
FLORIDA,Tornado,LEE,1/15/2016,11:10:00,0,0,0,0,EF1,0.19,WHISKEY CREEK,"$200,000.00 ",$0.00 ,1
FLORIDA,Tornado,MARTIN,1/17/2016,7:13:00,0,0,0,0,EF1,0.8,GOMEZ,"$100,000.00 ",$0.00 ,1
ALABAMA,Tornado,BUTLER,3/24/2016,13:30:00,0,0,0,0,EF0,0.38,MC KENZIE,"$8,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,DUPLIN,2/24/2016,12:57:00,0,0,0,0,EF0,0.54,WARSAW,"$5,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,DUPLIN,2/24/2016,13:13:00,0,0,0,0,EF1,0.17,BEAUTANCUS,"$100,000.00 ",$0.00 ,1
LOUISIANA,Tornado,TANGIPAHOA,1/21/2016,17:58:00,0,0,0,0,EF1,0.24,TANGIPAHOA,$0.00 ,$0.00 ,1
FLORIDA,Tornado,BROWARD,1/27/2016,9:30:00,2,0,0,0,EF1,2.29,(FXE)FT LAUDRDL EXEC,"$850,000.00 ",$0.00 ,1
FLORIDA,Tornado,PALM BEACH,1/28/2016,10:32:00,0,0,0,0,EF0,7.12,DELRAY BEACH,$0.00 ,$0.00 ,0
FLORIDA,Tornado,HILLSBOROUGH,2/24/2016,12:45:00,0,0,0,0,EF0,0.92,FORT LONESOME,$0.00 ,$0.00 ,0
FLORIDA,Tornado,CHARLOTTE,2/24/2016,13:15:00,0,0,0,0,EF0,0.22,MURDOCK,"$50,000.00 ",$0.00 ,0
FLORIDA,Tornado,CHARLOTTE,2/24/2016,13:22:00,1,0,0,0,EF1,2.72,CHARLOTTE HARBOR,"$1,600,000.00 ",$0.00 ,1
LOUISIANA,Tornado,JEFFERSON,2/23/2016,11:11:00,0,0,0,0,EF0,0.58,MOISANT ARPT,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,ST. JOHN THE BAPTIST,2/23/2016,16:15:00,0,0,0,0,EF1,3.15,RUDDOCK,$0.00 ,$0.00 ,1
ALABAMA,Tornado,LAMAR,2/2/2016,20:10:00,0,0,0,0,EF1,4.13,BEAVERTON,$0.00 ,$0.00 ,1
ALABAMA,Tornado,PICKENS,2/2/2016,23:02:00,0,0,0,0,EF0,4.18,MELROSE,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,CARTERET,2/16/2016,8:51:00,0,0,0,0,EF1,4.23,DAVIS,"$100,000.00 ",$0.00 ,1
FLORIDA,Tornado,MANATEE,2/24/2016,12:27:00,0,0,0,0,EF1,8.58,OAK KNOLL,$0.00 ,$0.00 ,1
TENNESSEE,Tornado,CROCKETT,2/2/2016,16:55:00,1,0,0,0,EF1,2.64,CROSS RD,"$150,000.00 ",$0.00 ,1
ALABAMA,Tornado,PICKENS,2/23/2016,16:22:00,0,0,0,0,EF0,4.8,REFORM NO PICKENS AR,$0.00 ,$0.00 ,0
FLORIDA,Tornado,SARASOTA,1/17/2016,3:10:00,2,0,0,0,EF2,1.15,PINE SHRS,"$12,000,000.00 ",$0.00 ,2
FLORIDA,Tornado,MANATEE,1/17/2016,3:35:00,4,0,2,0,EF2,9.2,OAK KNOLL,"$150,000.00 ",$0.00 ,2
GEORGIA,Tornado,WARE,4/1/2016,16:35:00,0,0,0,0,EF1,2.46,MILLWOOD,$0.00 ,$0.00 ,1
ALABAMA,Tornado,MARION,2/23/2016,18:01:00,0,0,0,0,EF1,2.22,WIGINTON,$0.00 ,$0.00 ,1
ALABAMA,Tornado,SHELBY,2/24/2016,4:04:00,0,0,0,0,EF0,1.11,SHELBY SPGS,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,WAYNE,2/23/2016,17:46:00,0,0,0,0,EF1,1.06,STATE LINE,"$100,000.00 ",$0.00 ,1
GEORGIA,Tornado,CLAY,4/7/2016,1:41:00,0,0,0,0,EF1,3.45,BELLVILLE,$0.00 ,$0.00 ,1
FLORIDA,Tornado,SANTA ROSA,2/23/2016,20:17:00,0,0,0,0,EF1,2.68,MULAT,"$75,000.00 ",$0.00 ,1
FLORIDA,Tornado,WALTON,1/22/2016,1:44:00,0,0,0,0,EF0,3.03,CANEY CREEK,$0.00 ,$0.00 ,0
FLORIDA,Tornado,CALHOUN,1/22/2016,3:49:00,0,0,0,0,EF0,1.17,BROAD BRANCH,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,PEARL RIVER,2/23/2016,15:50:00,0,0,0,0,EF1,2.83,WHITE SAND,$0.00 ,$0.00 ,1
MISSISSIPPI,Tornado,PEARL RIVER,2/23/2016,15:49:00,0,0,0,0,EF1,9.52,CYBUR,$0.00 ,$0.00 ,1
LOUISIANA,Tornado,ST. HELENA,2/23/2016,13:14:00,0,0,0,0,EF0,0.3,MONTPELIER,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,HINDS,2/15/2016,11:00:00,0,0,0,0,EF0,0.52,CLINTON,"$3,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,WINSTON,2/15/2016,12:45:00,0,0,0,0,EF1,2.51,HINZE,"$45,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,KEMPER,2/2/2016,15:53:00,0,0,0,0,EF2,17.08,CARTERS,"$250,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,WALTHALL,2/15/2016,13:15:00,2,0,0,0,EF1,5,LEXIE,$0.00 ,$0.00 ,1
MISSISSIPPI,Tornado,LEAKE,2/15/2016,12:15:00,0,0,0,0,EF1,1.88,CONWAY,"$800,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,COPIAH,2/15/2016,12:10:00,0,0,0,0,EF2,16.6,WESSON,"$900,000.00 ",$0.00 ,2
ILLINOIS,Tornado,MONTGOMERY,4/27/2016,17:23:00,0,0,0,0,EF0,4.94,RAYMOND,$0.00 ,$0.00 ,0
KANSAS,Tornado,SHAWNEE,5/26/2016,15:06:00,0,0,0,0,EF0,1.81,SILVER LAKE,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,SMITH,2/15/2016,13:24:00,0,0,0,0,EF0,2.1,COHAY,"$15,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,NOXUBEE,2/2/2016,16:18:00,0,0,0,0,EF0,1.44,COOKSVILLE,"$20,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,GRANVILLE,2/24/2016,16:32:00,0,0,0,0,EF2,2.59,HUNTSBORO,"$500,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,SIMPSON,2/15/2016,12:34:00,0,0,0,0,EF1,13.74,SCHLEY,"$60,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,SMITH,2/15/2016,13:43:00,0,0,0,0,EF1,2.72,SYLVARENA,"$250,000.00 ",$0.00 ,1
KANSAS,Tornado,COWLEY,3/30/2016,15:48:00,0,0,0,0,EF0,0.5,DEXTER,$0.00 ,$0.00 ,0
MISSOURI,Tornado,ST. CHARLES,4/26/2016,12:24:00,0,0,0,0,EF0,0.32,CAPPELN,$0.00 ,$0.00 ,0
TEXAS,Tornado,ERATH,3/8/2016,6:30:00,0,0,0,0,EF0,0.29,DUBLIN,"$130,000.00 ",$0.00 ,0
TEXAS,Tornado,ERATH,3/8/2016,6:55:00,0,0,0,0,EF1,2.19,STEPHENVILLE,"$500,000.00 ",$0.00 ,1
TEXAS,Tornado,HARRISON,4/29/2016,21:21:00,0,0,0,0,EF1,5.58,ELYSIAN FLDS,$0.00 ,$0.00 ,1
MISSISSIPPI,Tornado,LAUDERDALE,2/2/2016,15:19:00,0,0,0,0,EF2,10.03,SCHAMBERVILLE,"$1,450,000.00 ",$0.00 ,2
LOUISIANA,Tornado,IBERVILLE,2/23/2016,11:20:00,0,0,0,0,EF0,3.32,SAMTOWN,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,ASCENSION,2/23/2016,12:08:00,0,0,0,0,EF0,1.61,OAK GROVE,$0.00 ,$0.00 ,0
LOUISIANA,Tornado,IBERVILLE,2/23/2016,15:10:00,0,0,0,0,EF0,1.03,GOLDRIDGE,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,WAYNE,2/24/2016,13:10:00,0,0,0,0,EF0,1.01,SEVEN SPGS,"$50,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,MARION,2/23/2016,15:54:00,0,0,0,0,EF1,2.32,TWIN,"$25,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,LAMAR,2/23/2016,16:07:00,0,0,0,0,EF0,0.1,BAXTERVILLE,"$5,000.00 ",$0.00 ,0
TEXAS,Tornado,HOOD,3/8/2016,7:36:00,0,0,0,0,EF0,0.01,GRANBURY,"$4,000.00 ",$0.00 ,0
LOUISIANA,Tornado,ASSUMPTION,2/23/2016,15:21:00,0,0,0,0,EF3,7.78,WESTFIELD,$0.00 ,$0.00 ,3
LOUISIANA,Tornado,ST. JAMES,2/23/2016,15:31:00,75,0,2,0,EF2,12.95,UNION,$0.00 ,$0.00 ,2
LOUISIANA,Tornado,ST. TAMMANY,2/23/2016,16:41:00,0,0,0,0,EF0,0.38,HOULTONVILLE,$0.00 ,$0.00 ,0
OHIO,Tornado,MONTGOMERY,3/14/2016,13:16:00,0,0,0,0,EF1,2.98,BROOKVILLE RASOR ARP,"$250,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,SMITH,2/15/2016,13:52:00,0,0,0,0,EF1,1.45,TED,"$8,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,LAMAR,2/23/2016,16:29:00,0,0,0,0,EF1,1.42,OKAHOLA,"$10,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,FORREST,2/23/2016,18:01:00,0,0,0,0,EF0,3.92,CARNES,"$15,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,VANCE,2/24/2016,16:35:00,0,0,0,0,EF2,2.48,DEXTER,"$100,000.00 ",$0.00 ,2
LOUISIANA,Tornado,ST. JOHN THE BAPTIST,2/23/2016,16:32:00,17,0,0,0,EF2,4.69,MONTEGUT,$0.00 ,$0.00 ,2
PENNSYLVANIA,Tornado,BRADFORD,2/24/2016,19:20:00,0,0,0,0,EF1,1.09,LIMEHILL,"$25,000.00 ",$0.00 ,1
GEORGIA,Tornado,GRADY,3/31/2016,18:38:00,0,0,0,0,EF0,0.29,ELPINO,"$2,000.00 ",$0.00 ,0
MISSOURI,Tornado,BARRY,3/23/2016,22:08:00,0,0,0,0,EF1,3.17,FLAT CREEK,$0.00 ,$0.00 ,1
OHIO,Tornado,DARKE,3/14/2016,13:26:00,0,0,0,0,EF1,2.25,ARCANUM,"$75,000.00 ",$0.00 ,1
TEXAS,Tornado,LA SALLE,4/17/2016,18:24:00,0,0,0,0,EF0,0.02,LOS ANGELES,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,LAMAR,2/23/2016,16:15:00,0,0,1,0,EF2,5.63,BAXTERVILLE,"$105,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,YAZOO,2/23/2016,16:42:00,0,0,0,0,EF0,1.15,BENTON,"$25,000.00 ",$0.00 ,0
MISSISSIPPI,Tornado,SIMPSON,2/23/2016,16:46:00,0,0,0,0,EF0,0.62,POKAL,"$13,000.00 ",$0.00 ,0
TEXAS,Tornado,SAN PATRICIO,5/30/2016,8:54:00,0,0,0,0,EF0,0.55,TAFT SOUTHWEST,"$50,000.00 ",$0.00 ,0
ALABAMA,Tornado,MONTGOMERY,2/15/2016,16:00:00,0,0,0,0,EF0,2.46,MATHEWS,$0.00 ,$0.00 ,0
NORTH CAROLINA,Tornado,DURHAM,2/24/2016,16:00:00,0,0,0,0,EF1,0.43,HUCKLEBERRY SPG,"$100,000.00 ",$0.00 ,1
TEXAS,Tornado,CHEROKEE,4/29/2016,18:54:00,0,0,0,0,EF1,1.06,REKLAW,"$15,000.00 ",$0.00 ,1
KENTUCKY,Tornado,CALLOWAY,3/12/2016,21:22:00,0,0,0,0,EF0,0.32,MIDWAY,"$30,000.00 ",$0.00 ,0
LOUISIANA,Tornado,LIVINGSTON,2/23/2016,12:42:00,0,0,0,0,EF2,4.33,LIVINGSTON,$0.00 ,$0.00 ,2
LOUISIANA,Tornado,ST. TAMMANY,2/23/2016,17:13:00,0,0,0,0,EF0,1.5,LACOMBE,$0.00 ,$0.00 ,0
ALABAMA,Tornado,FAYETTE,2/2/2016,17:36:00,0,0,0,0,EF1,6.12,NEWTONVILLE,$0.00 ,$0.00 ,1
TEXAS,Tornado,HARRISON,4/29/2016,23:34:00,0,0,0,0,EF1,6.63,WOODLAWN,"$30,000.00 ",$0.00 ,1
ALABAMA,Tornado,LEE,2/15/2016,19:07:00,0,0,0,0,EF0,0.51,J C MEADOWS XRDS,$0.00 ,$0.00 ,0
TEXAS,Tornado,CHEROKEE,4/29/2016,18:33:00,0,0,0,0,EF2,7.19,MORRILL,"$700,000.00 ",$0.00 ,2
ALABAMA,Tornado,PICKENS,2/2/2016,16:34:00,1,0,0,0,EF2,26.2,DANCY,$0.00 ,$0.00 ,2
ALABAMA,Tornado,RUSSELL,2/15/2016,19:00:00,0,0,0,0,EF0,6.58,UNLAND,$0.00 ,$0.00 ,0
ALABAMA,Tornado,PIKE,2/15/2016,18:20:00,0,0,0,0,EF1,4.98,HAMILTON XRDS,$0.00 ,$0.00 ,1
KANSAS,Tornado,MORRIS,5/25/2016,20:27:00,0,0,0,0,EF1,5.3,DWIGHT,$0.00 ,$0.00 ,1
KANSAS,Tornado,WABAUNSEE,5/25/2016,21:25:00,0,0,0,0,EF1,3.53,ESKRIDGE,$0.00 ,$0.00 ,1
KANSAS,Tornado,POTTAWATOMIE,5/26/2016,13:20:00,0,0,0,0,EF1,5.49,WAMEGO,$0.00 ,$0.00 ,1
KENTUCKY,Tornado,CHRISTIAN,3/27/2016,18:35:00,0,0,0,0,EF0,0.38,MT CARMEL,"$1,000.00 ",$0.00 ,0
ALABAMA,Tornado,RUSSELL,2/15/2016,18:57:00,0,0,0,0,EF1,6.8,UCHEE,$0.00 ,$0.00 ,1
PENNSYLVANIA,Tornado,LANCASTER,2/24/2016,19:38:00,0,0,0,0,EF2,4.87,GAP,"$8,000,000.00 ",$0.00 ,2
MISSISSIPPI,Tornado,KEMPER,2/2/2016,15:32:00,0,0,0,0,EF1,11.2,PRISMATIC,"$35,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,LINCOLN,2/23/2016,15:45:00,0,0,0,0,EF1,0.46,ARLINGTON,"$40,000.00 ",$0.00 ,1
TEXAS,Tornado,SMITH,4/29/2016,16:55:00,2,0,0,0,EF2,7.38,LINDALE,"$300,000.00 ",$0.00 ,2
TEXAS,Tornado,UPSHUR,4/29/2016,17:26:00,0,0,0,0,EF1,5.56,RHONESBORO,$0.00 ,$0.00 ,1
TEXAS,Tornado,WHARTON,2/23/2016,5:53:00,0,0,0,0,EF0,2.02,NEWGULF,$0.00 ,$0.00 ,0
MISSISSIPPI,Tornado,JASPER,2/15/2016,13:54:00,0,0,0,0,EF1,13.17,HAMLET,"$600,000.00 ",$0.00 ,1
LOUISIANA,Tornado,AVOYELLES,2/15/2016,10:22:00,0,0,0,0,EF0,0.32,DUPONT,"$10,000.00 ",$0.00 ,0
TEXAS,Tornado,NAVARRO,3/8/2016,12:23:00,0,0,0,0,EF1,1.91,ROUND PRAIRIE,"$70,000.00 ",$0.00 ,1
LOUISIANA,Tornado,CALCASIEU,3/24/2016,12:45:00,0,0,0,0,EF1,0.14,LAKE CHARLES,"$7,000.00 ",$0.00 ,1
TEXAS,Tornado,WOOD,4/29/2016,17:06:00,0,0,0,0,EF1,13,HAWKINS,"$75,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,NEWTON,2/2/2016,14:48:00,0,0,0,0,EF1,7.13,CALHOUN,"$120,000.00 ",$0.00 ,1
NORTH CAROLINA,Tornado,DAVIDSON,2/3/2016,13:02:00,0,0,0,0,EF0,1.03,LEXINGTON ARPT,"$25,000.00 ",$0.00 ,0
TEXAS,Tornado,HENDERSON,3/8/2016,12:37:00,0,0,0,0,EF0,5.3,TRINIDAD,"$200,000.00 ",$0.00 ,0
TENNESSEE,Tornado,BENTON,3/27/2016,16:24:00,0,0,0,0,EF1,2.01,GISMONDA,"$25,000.00 ",$0.00 ,1
KENTUCKY,Tornado,CHRISTIAN,3/27/2016,18:11:00,0,0,0,0,EF0,3.4,CROFTON,"$6,000.00 ",$0.00 ,0
NORTH CAROLINA,Tornado,DAVIDSON,2/3/2016,13:14:00,0,0,0,0,EF1,1.67,HOLLY GROVE,"$100,000.00 ",$0.00 ,1
TENNESSEE,Tornado,LEWIS,3/31/2016,15:45:00,0,0,0,0,EF0,0.71,HOHENWALD BAKER ARPT,"$5,000.00 ",$0.00 ,0
TENNESSEE,Tornado,LEWIS,3/31/2016,15:36:00,0,0,0,0,EF0,0.4,HOHENWALD BAKER ARPT,"$5,000.00 ",$0.00 ,0
KENTUCKY,Tornado,CHRISTIAN,3/27/2016,18:00:00,0,0,0,0,EF2,15.46,HAWKINS,"$1,000,000.00 ",$0.00 ,2
KENTUCKY,Tornado,DAVIESS,3/31/2016,13:02:00,0,0,0,0,EF1,2.97,SUTHERLAND,"$100,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,NOXUBEE,2/2/2016,17:27:00,0,0,0,0,EF1,6.59,SHUQUALAK,"$170,000.00 ",$0.00 ,1
MISSISSIPPI,Tornado,NESHOBA,2/2/2016,18:39:00,0,0,0,0,EF1,0.68,NESHOBA,"$22,000.00 ",$0.00 ,1
LOUISIANA,Tornado,ST. MARY,2/23/2016,14:37:00,0,0,0,0,EF1,2.62,BALDWIN,"$40,000.00 ",$0.00 ,1
GEORGIA,Tornado,LIBERTY,2/3/2016,17:00:00,0,0,0,0,EF0,5.7,CAMP STEWART,"$5,080,000.00 ",$0.00 ,0
OHIO,Tornado,DARKE,3/14/2016,13:26:00,0,0,0,0,EF0,0.75,PITSBURG,"$20,000.00 ",$0.00 ,0
TEXAS,Tornado,HARRISON,4/29/2016,21:46:00,0,0,0,0,EF1,5.77,JONESVILLE,"$50,000.00 ",$0.00 ,1
OKLAHOMA,Tornado,BRYAN,5/9/2016,17:22:00,0,0,0,0,EF2,3.4,BENNINGTON,$0.00 ,$0.00 ,2
MISSOURI,Tornado,STONE,3/23/2016,22:11:00,0,0,0,0,EF1,0.66,CAPE FAIR,$0.00 ,$0.00 ,1
OKLAHOMA,Tornado,COAL,5/9/2016,16:33:00,0,0,0,0,EF0,0.46,BROMIDE,$0.00 ,$0.00 ,0
TENNESSEE,Tornado,HARDIN,3/31/2016,15:28:00,0,0,0,0,EF1,1.46,COUNCE,"$25,000.00 ",$0.00 ,1
OHIO,Tornado,PREBLE,3/14/2016,12:38:00,0,0,0,0,EF1,1.14,KITSON CORNERS,"$60,000.00 ",$0.00 ,1
